id,split,bank,title,url,old_is_campaign,is_campaign,old_product_type,suggested_product_type,final_product_type,status,confidence,reason
kuveyt_turk-4cfb7bb1ca87,train,Kuveyt Türk Katılım Bankası A.Ş.,POS Kampanyaları,https://www.kuveytturk.com.tr/kampanyalar/isim-icin/pos-kampanyalari,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
kuveyt_turk-678e19564a7c,train,Kuveyt Türk Katılım Bankası A.Ş.,KOBİ Kampanyaları,https://www.kuveytturk.com.tr/kampanyalar/isim-icin/kobi-kampanyalari,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
kuveyt_turk-0cbef1e7323a,train,Kuveyt Türk Katılım Bankası A.Ş.,Kampanyalar,https://www.kuveytturk.com.tr/ozel-bankacilik/ayricaliklar/kampanyalar,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
tom_bank-55c4b4dac7d9,train,T.O.M. Katılım Bankası A.Ş.,Kampanyalar,https://www.tombank.com.tr/kampanyalar.html,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
tom_bank-1168e89f91c9,train,T.O.M. Katılım Bankası A.Ş.,HADi Yatırım,https://www.tombank.com.tr/hadi-yatirim.html,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,MANUAL,0.99,manual_semantic_resolution
tom_bank-b5e5741234a9,train,T.O.M. Katılım Bankası A.Ş.,HADi Banka Kartı,https://www.tombank.com.tr/hadi-banka-karti.html,HAYIR,HAYIR,KART_URUNU,KART_URUNU,KART_URUNU,ACCEPT,0.97,card_product
tom_bank-92335b20151d,train,T.O.M. Katılım Bankası A.Ş.,TOM Bank | Türkiye'nin en büyük dijital bankası.,https://www.tombank.com.tr/kredili-hayat-sigortasi.html,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
tom_bank-d711b543637a,train,T.O.M. Katılım Bankası A.Ş.,TOM Bank | Türkiye'nin en büyük dijital bankası.,https://www.tombank.com.tr/hadi-kart-borcum-guvende.html,HAYIR,HAYIR,KART_URUNU,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,MANUAL,0.99,manual_semantic_resolution
tom_bank-b59fb03904a7,train,T.O.M. Katılım Bankası A.Ş.,Ürünlerimiz,https://www.tombank.com.tr/urunlerimiz.html,HAYIR,HAYIR,DIGER,DIGER,DIGER,MANUAL,0.99,manual_semantic_resolution
tom_bank-9cfc57db28cf,train,T.O.M. Katılım Bankası A.Ş.,Vadeli Hesap,https://www.tombank.com.tr/vadeli-hesap.html,HAYIR,HAYIR,KATILMA_HESABI,KATILMA_HESABI,KATILMA_HESABI,MANUAL,0.99,manual_semantic_resolution
tom_bank-63c06a2dc9b0,train,T.O.M. Katılım Bankası A.Ş.,Günlük Kazandıran Hesap,https://www.tombank.com.tr/gunluk-kazandiran-hesap.html,HAYIR,HAYIR,DIGER,KATILMA_HESABI,KATILMA_HESABI,MANUAL,0.99,manual_semantic_resolution
tom_bank-79805404e1d9,train,T.O.M. Katılım Bankası A.Ş.,Veresiye Alışveriş Kredisi,https://www.tombank.com.tr/veresiye.html,HAYIR,HAYIR,DIGER_FINANSMAN,IHTIYAC_FINANSMANI,IHTIYAC_FINANSMANI,CORRECT,0.97,personal_finance
tom_bank-1780eb35db0c,train,T.O.M. Katılım Bankası A.Ş.,Gümüş Hesabı,https://www.tombank.com.tr/gumus-hesabi.html,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,MANUAL,0.99,manual_semantic_resolution
tom_bank-7ec17c05b9bb,train,T.O.M. Katılım Bankası A.Ş.,"Para Yükleme, Çekme, Gönderme ve Fatura Ödeme",https://www.tombank.com.tr/para-yukleme-cekme-gonderme-fatura.html,HAYIR,HAYIR,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ODEME_TRANSFER_HIZMETI,ACCEPT,0.97,payment_or_transfer
emlak_katilim-0b3589ad4394,train,Türkiye Emlak Katılım Bankası A.Ş.,Ürün ve Hizmet Ücretleri,https://www.emlakkatilim.com.tr/tr/urun-ve-hizmet-ucretleri,HAYIR,HAYIR,DIGER,DIGER,DIGER,ACCEPT,0.98,editorial_or_reference_page
emlak_katilim-1dc4d6626254,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/emlak-katilim-debit-kart-ile-ilk-harcamanizin-yarisi-nakit-iade,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,MANUAL,0.99,manual_semantic_resolution
emlak_katilim-d19ceacf2266,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-incehesapcomda-pesin-fiyatina-3-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-e941e17ff154,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanyalar,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-fb14f915df8d,train,Türkiye Emlak Katılım Bankası A.Ş.,Finansman Ferdi Kaza Sigortası,https://www.emlakkatilim.com.tr/tr/kurumsal/sigorta-ve-emeklilik/kurumsal-sigorta-urunleri/finansman-ferdi-kaza-sigortasi,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
emlak_katilim-2a13c4fc9c0c,train,Türkiye Emlak Katılım Bankası A.Ş.,Finansmana Bağlı Hayat Sigortası,https://www.emlakkatilim.com.tr/tr/kurumsal/sigorta-ve-emeklilik/kurumsal-sigorta-urunleri/finansmana-bagli-hayat-sigortasi,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
emlak_katilim-94a12ca306b5,train,Türkiye Emlak Katılım Bankası A.Ş.,Finansmana Bağlı Hayat Sigortası,https://www.emlakkatilim.com.tr/tr/bireysel/sigorta-ve-emeklilik/bireysel-sigorta-urunleri/finansmana-bagli-hayat-sigortasi,HAYIR,HAYIR,DIGER_FINANSMAN,SIGORTA_TEKAFUL_URUNU,SIGORTA_TEKAFUL_URUNU,CORRECT,0.98,insurance_product
emlak_katilim-6131b9443ca9,train,Türkiye Emlak Katılım Bankası A.Ş.,Yatırım Ürünleri,https://www.emlakkatilim.com.tr/tr/bireysel/yatirim-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-9cf311ce4b3e,train,Türkiye Emlak Katılım Bankası A.Ş.,Yatırım Ürünleri,https://www.emlakkatilim.com.tr/tr/kurumsal/yatirim-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-20e4e34b2e3b,train,Türkiye Emlak Katılım Bankası A.Ş.,Sermaye Piyasası Ürünleri,https://www.emlakkatilim.com.tr/tr/kurumsal/yatirim-urunleri/sermaye-piyasasi-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-175dab5a6a9c,train,Türkiye Emlak Katılım Bankası A.Ş.,Emlak Konut Asansör – Emlak Katılım İşbirliği,https://www.emlakkatilim.com.tr/tr/kurumsal/kampanyalar/emlak-konut-asansor-emlak-katilim-isbirligi,EVET,EVET,DIGER_KAMPANYA,DIGER_KAMPANYA,DIGER_KAMPANYA,ACCEPT,0.94,non_card_campaign
emlak_katilim-cfdd34fe6932,train,Türkiye Emlak Katılım Bankası A.Ş.,Döviz Alım-Satım,https://www.emlakkatilim.com.tr/tr/kurumsal/yatirim-urunleri/hazine-ve-yatirim-urunleri/doviz-alim-satim,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-6a2570a19e5b,train,Türkiye Emlak Katılım Bankası A.Ş.,Kıymetli Maden Alım Satımı,https://www.emlakkatilim.com.tr/tr/kurumsal/yatirim-urunleri/hazine-ve-yatirim-urunleri/kiymetli-maden-alim-satimi,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-87b3dbefd8ab,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/biletinialda-20-indirim,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-025bf1f175c1,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-kipte-5-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-4fd59c85f1eb,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-twistte-4-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-9758d96b3f2d,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/rentgoda-40-indirim-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-1b24100af547,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-koctasta-5-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-2997c0271dc6,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-nocturnede-4-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-49546df1fe5b,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ramseyde-5-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-9fd499fc1a1d,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-evideada-4-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-080b3e4767b8,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-alfemoda-8-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-79e5f7e81f65,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-adv-magazalarinda-6-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-7b46ba067d1b,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-networkte-4-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-5dfc38701983,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-dysonda-9-aya-varan-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-12aa3f5d31d1,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-copada-12-aya-varan-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-7a6942e48007,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ds-damatta-1000-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-9f610d9e8e64,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/troy-ile-idefixte-3000-tl-indirim-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-f7ad9853ddf7,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-damat-tweende-2000-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-c439e9abc615,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/akaryakit-harcamalariniza-400-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-856f827bec26,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-itopyacomda-vade-farksiz-6-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-4be3b283ba43,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-porlandda-pesin-fiyatina-3-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-f5ddf44c3735,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-pazaramada-pesin-fiyatina-6-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-6ad8956d6c3e,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/ucak-bileti-harcamalariniza-2000-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-e77c69f18837,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-vestelde-9-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-f25aa5a74eb3,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ds-damatta-6-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-b8bbd43d19fe,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-yenilioda-12-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-b887de038693,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/modanisada-tum-indirimlere-ek-15-indirim-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-9e946bd66a9e,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-yargici-magazalarinda-4-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-9d2c9683a148,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-damat-tweende-6-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-93a97ac59bf2,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/hizli-cicekte-tum-indirimlere-ek-20-indirim-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-7c3f8c4d7f0e,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-touristicacomtrde-pesin-fiyatina-9-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-7c9a29e4b5da,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-gurgenclerde-vade-farksiz-9-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-fe60d8068f22,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-ider-mobilyada-7-taksite-15-indirim-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-dcf8fa7728be,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/giyim-ve-kozmetik-alisverislerinize-2500-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-2e75b250edf1,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/giyim-ve-kozmetik-alisverislerinize-1300-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-1270d080055d,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-caspercomtrde-pesin-fiyatina-6-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-d964a8de103f,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-a101de-vade-farksiz-6-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-244c1883bfcd,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-n11de-pesin-fiyatina-3-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-d9a6390c731c,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-zsa-zsa-zsu-magazalarinda-pesin-fiyatina-6-taksit,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-142c21d39a52,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-vatanda-pesin-fiyatina-6-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-6b8409c01352,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/elektrikli-arac-sarj-istasyonu-harcamalariniza-200-tl-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-c9b298bb70cd,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-hepsiburadada-pesin-fiyatina-6-aya-varan-taksit-firsati,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-472184ccb487,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-secili-e-ticaret-alisverislerinize-2000-tlye-varan-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-3232273d80ea,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/paraf-ile-secili-e-ticaret-alisverislerinize-1500-tlye-varan-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-2e1682cfd166,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/metatechtrde-pesin-fiyatina-9-aya-varan-taksit-ve-6000-tlye-varan-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-b67e1818be4d,train,Türkiye Emlak Katılım Bankası A.Ş.,Kampanya | Türkiye Emlak Katılım Bankası,https://www.emlakkatilim.com.tr/tr/bireysel/kampanyalar/kampanya/mobilya-dekorasyon-ve-yapi-marketi-alisverisinize-1250-tlye-varan-parafpara,EVET,EVET,KART_KAMPANYASI,KART_KAMPANYASI,KART_KAMPANYASI,ACCEPT,0.96,confirmed_existing_card_campaign
emlak_katilim-7dc94964ba2c,train,Türkiye Emlak Katılım Bankası A.Ş.,Pay Piyasası (Hisse Senedi),https://www.emlakkatilim.com.tr/tr/bireysel/yatirim-urunleri/sermaye-piyasasi-urunleri/pay-piyasasi-hisse-senedi,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
emlak_katilim-561d02fd8ec5,train,Türkiye Emlak Katılım Bankası A.Ş.,Sermaye Piyasası Ürünleri,https://www.emlakkatilim.com.tr/tr/bireysel/yatirim-urunleri/sermaye-piyasasi-urunleri,HAYIR,HAYIR,YATIRIM_URUNU,YATIRIM_URUNU,YATIRIM_URUNU,ACCEPT,0.96,investment_product
